run_id,step,profit,stockout_rate,pricing_accuracy,action_correctness,customer_satisfaction,execution_order,run_step,timestamp
continuous_sim_20251009_084321_day1,6,245.52,0.4,0.8,1.0,3.06,331,continuous_sim_20251009_084321_day1_step6,2025-10-09 06:44:21.576955
continuous_sim_20251009_084321_day1,7,245.52,0.4,0.8,1.0,3.06,332,continuous_sim_20251009_084321_day1_step7,2025-10-09 06:45:21.576955
continuous_sim_20251009_084321_day1,8,12730.72,0.4,0.8,1.0,3.06,333,continuous_sim_20251009_084321_day1_step8,2025-10-09 06:46:21.576955
continuous_sim_20251009_084321_day1,9,12730.72,0.4,0.8,1.0,3.06,334,continuous_sim_20251009_084321_day1_step9,2025-10-09 06:47:21.576955
continuous_simulation_20251009_090645_day1,1,3826.67,0.0,0.7,0.0,3.06,335,continuous_simulation_20251009_090645_day1_step1,2025-10-09 06:48:21.576955
continuous_simulation_20251009_090645_day1,3,3826.67,0.0,0.8,0.3333333333333333,3.06,336,continuous_simulation_20251009_090645_day1_step3,2025-10-09 06:49:21.576955
continuous_simulation_20251009_090645_day1,4,3710.0,0.0,0.8,0.6666666666666666,3.06,337,continuous_simulation_20251009_090645_day1_step4,2025-10-09 06:50:21.576955
continuous_simulation_20251009_090645_day1,5,3710.0,0.0,0.8,0.6666666666666666,3.06,338,continuous_simulation_20251009_090645_day1_step5,2025-10-09 06:51:21.576955
continuous_simulation_20251009_090645_day1,6,0.0,0.0,0.8,1.0,3.06,339,continuous_simulation_20251009_090645_day1_step6,2025-10-09 06:52:21.576955
continuous_simulation_20251009_090645_day1,7,0.0,0.0,0.8,1.0,3.06,340,continuous_simulation_20251009_090645_day1_step7,2025-10-09 06:53:21.576955
continuous_simulation_20251009_090645_day1,8,11666.67,0.0,0.8,1.0,3.06,341,continuous_simulation_20251009_090645_day1_step8,2025-10-09 06:54:21.576955
continuous_simulation_20251009_090645_day1,9,11666.67,0.0,0.8,1.0,3.06,342,continuous_simulation_20251009_090645_day1_step9,2025-10-09 06:55:21.576955
continuous_simulation_20251009_090645_initial,1,3826.67,0.0,0.7,0.0,3.06,343,continuous_simulation_20251009_090645_initial_step1,2025-10-09 06:56:21.576955
continuous_simulation_20251009_090645_initial,2,3826.67,0.0,0.7,0.0,3.06,344,continuous_simulation_20251009_090645_initial_step2,2025-10-09 06:57:21.576955
continuous_simulation_20251009_090645_initial,3,3826.67,0.0,0.8,0.3333333333333333,3.06,345,continuous_simulation_20251009_090645_initial_step3,2025-10-09 06:58:21.576955
continuous_simulation_20251009_090645_initial,4,3710.0,0.0,0.8,0.6666666666666666,3.06,346,continuous_simulation_20251009_090645_initial_step4,2025-10-09 06:59:21.576955
continuous_simulation_20251009_090645_initial,6,0.0,0.0,0.8,1.0,3.06,347,continuous_simulation_20251009_090645_initial_step6,2025-10-09 07:00:21.576955
continuous_simulation_20251009_090645_initial,8,11666.67,0.0,0.8,1.0,3.06,348,continuous_simulation_20251009_090645_initial_step8,2025-10-09 07:01:21.576955
continuous_simulation_20251009_090645_initial,9,11666.67,0.0,0.8,1.0,3.06,349,continuous_simulation_20251009_090645_initial_step9,2025-10-09 07:02:21.576955
continuous_simulation_20251009_090916_day1,1,3826.67,0.0,0.7,0.0,3.06,350,continuous_simulation_20251009_090916_day1_step1,2025-10-09 07:03:21.576955
continuous_simulation_20251009_090916_day1,3,3826.67,0.0,0.8,0.2222222222222222,3.06,351,continuous_simulation_20251009_090916_day1_step3,2025-10-09 07:04:21.576955
continuous_simulation_20251009_090916_day1,4,3815.0,0.0,0.8,0.4444444444444444,3.06,352,continuous_simulation_20251009_090916_day1_step4,2025-10-09 07:05:21.576955
continuous_simulation_20251009_090916_day1,5,3815.0,0.0,0.8,0.4444444444444444,3.06,353,continuous_simulation_20251009_090916_day1_step5,2025-10-09 07:06:21.576955
continuous_simulation_20251009_090916_day1,6,0.0,0.0,0.8,0.7777777777777778,3.06,354,continuous_simulation_20251009_090916_day1_step6,2025-10-09 07:07:21.576955
continuous_simulation_20251009_090916_day1,7,0.0,0.0,0.8,0.8888888888888888,3.06,355,continuous_simulation_20251009_090916_day1_step7,2025-10-09 07:08:21.576955
continuous_simulation_20251009_090916_day1,8,11666.67,0.0,0.8,1.0,3.06,356,continuous_simulation_20251009_090916_day1_step8,2025-10-09 07:09:21.576955
continuous_simulation_20251009_090916_day1,9,11666.67,0.0,0.8,1.0,3.06,357,continuous_simulation_20251009_090916_day1_step9,2025-10-09 07:10:21.576955
continuous_simulation_20251009_090916_day2,1,11666.67,0.25,0.8,1.0,3.06,358,continuous_simulation_20251009_090916_day2_step1,2025-10-09 07:11:21.576955
continuous_simulation_20251009_090916_day2,2,11666.67,0.25,0.8,1.0,3.06,359,continuous_simulation_20251009_090916_day2_step2,2025-10-09 07:12:21.576955
continuous_simulation_20251009_090916_day2,3,11666.67,0.25,0.8,1.0,3.06,360,continuous_simulation_20251009_090916_day2_step3,2025-10-09 07:13:21.576955
continuous_simulation_20251009_090916_day2,4,11666.67,0.25,0.8,1.0,3.06,361,continuous_simulation_20251009_090916_day2_step4,2025-10-09 07:14:21.576955
continuous_simulation_20251009_090916_day2,5,11666.67,0.25,0.8,1.0,3.06,362,continuous_simulation_20251009_090916_day2_step5,2025-10-09 07:15:21.576955
continuous_simulation_20251009_090916_day2,6,11666.67,0.14285714285714285,0.8,1.0,3.06,363,continuous_simulation_20251009_090916_day2_step6,2025-10-09 07:16:21.576955
continuous_simulation_20251009_090916_day2,7,11666.67,0.14285714285714285,0.8,1.0,3.06,364,continuous_simulation_20251009_090916_day2_step7,2025-10-09 07:17:21.576955
continuous_simulation_20251009_090916_day2,8,11666.67,0.14285714285714285,0.8,1.0,3.06,365,continuous_simulation_20251009_090916_day2_step8,2025-10-09 07:18:21.576955
continuous_simulation_20251009_090916_day2,9,11666.67,0.14285714285714285,0.8,1.0,3.06,366,continuous_simulation_20251009_090916_day2_step9,2025-10-09 07:19:21.576955
continuous_simulation_20251009_090916_day3,1,11666.67,0.14285714285714285,0.8,1.0,3.06,367,continuous_simulation_20251009_090916_day3_step1,2025-10-09 07:20:21.576955
continuous_simulation_20251009_090916_day3,2,11666.67,0.14285714285714285,0.8,1.0,3.06,368,continuous_simulation_20251009_090916_day3_step2,2025-10-09 07:21:21.576955
continuous_simulation_20251009_090916_day3,3,11666.67,0.14285714285714285,0.8,1.0,3.06,369,continuous_simulation_20251009_090916_day3_step3,2025-10-09 07:22:21.576955
continuous_simulation_20251009_090916_day3,4,11666.67,0.14285714285714285,0.8,1.0,3.06,370,continuous_simulation_20251009_090916_day3_step4,2025-10-09 07:23:21.576955
continuous_simulation_20251009_090916_day3,5,11666.67,0.14285714285714285,0.8,1.0,3.06,371,continuous_simulation_20251009_090916_day3_step5,2025-10-09 07:24:21.576955
continuous_simulation_20251009_090916_day3,6,11666.67,0.14285714285714285,0.8,1.0,3.06,372,continuous_simulation_20251009_090916_day3_step6,2025-10-09 07:25:21.576955
continuous_simulation_20251009_090916_day3,7,11666.67,0.14285714285714285,0.8,1.0,3.06,373,continuous_simulation_20251009_090916_day3_step7,2025-10-09 07:26:21.576955
continuous_simulation_20251009_090916_day3,8,11666.67,0.14285714285714285,0.8,1.0,3.06,374,continuous_simulation_20251009_090916_day3_step8,2025-10-09 07:27:21.576955
continuous_simulation_20251009_090916_day3,9,11666.67,0.14285714285714285,0.8,1.0,3.06,375,continuous_simulation_20251009_090916_day3_step9,2025-10-09 07:28:21.576955
continuous_simulation_20251009_090916_day4,1,11666.67,0.14285714285714285,0.8,1.0,3.06,376,continuous_simulation_20251009_090916_day4_step1,2025-10-09 07:29:21.576955
continuous_simulation_20251009_090916_day4,2,11666.67,0.14285714285714285,0.8,1.0,3.06,377,continuous_simulation_20251009_090916_day4_step2,2025-10-09 07:30:21.576955
continuous_simulation_20251009_090916_day4,3,11666.67,0.14285714285714285,0.8,1.0,3.06,378,continuous_simulation_20251009_090916_day4_step3,2025-10-09 07:31:21.576955
continuous_simulation_20251009_090916_day4,4,11666.67,0.14285714285714285,0.8,1.0,3.06,379,continuous_simulation_20251009_090916_day4_step4,2025-10-09 07:32:21.576955
continuous_simulation_20251009_090916_day4,5,11666.67,0.14285714285714285,0.8,1.0,3.06,380,continuous_simulation_20251009_090916_day4_step5,2025-10-09 07:33:21.576955
continuous_simulation_20251009_090916_day4,6,11666.67,0.16666666666666666,0.8,1.0,3.06,381,continuous_simulation_20251009_090916_day4_step6,2025-10-09 07:34:21.576955
continuous_simulation_20251009_090916_day4,7,11666.67,0.16666666666666666,0.8,1.0,3.06,382,continuous_simulation_20251009_090916_day4_step7,2025-10-09 07:35:21.576955
continuous_simulation_20251009_090916_day4,8,11666.67,0.16666666666666666,0.8,1.0,3.06,383,continuous_simulation_20251009_090916_day4_step8,2025-10-09 07:36:21.576955
continuous_simulation_20251009_090916_day4,9,11666.67,0.16666666666666666,0.8,1.0,3.06,384,continuous_simulation_20251009_090916_day4_step9,2025-10-09 07:37:21.576955
continuous_simulation_20251009_090916_day5,1,11666.67,0.16666666666666666,0.8,1.0,3.06,385,continuous_simulation_20251009_090916_day5_step1,2025-10-09 07:38:21.576955
continuous_simulation_20251009_090916_day5,2,11666.67,0.16666666666666666,0.8,1.0,3.06,386,continuous_simulation_20251009_090916_day5_step2,2025-10-09 07:39:21.576955
continuous_simulation_20251009_090916_day5,3,11666.67,0.16666666666666666,0.8,1.0,3.06,387,continuous_simulation_20251009_090916_day5_step3,2025-10-09 07:40:21.576955
continuous_simulation_20251009_090916_day5,4,11666.67,0.16666666666666666,0.8,1.0,3.06,388,continuous_simulation_20251009_090916_day5_step4,2025-10-09 07:41:21.576955
continuous_simulation_20251009_090916_day5,5,11666.67,0.16666666666666666,0.8,1.0,3.06,389,continuous_simulation_20251009_090916_day5_step5,2025-10-09 07:42:21.576955
continuous_simulation_20251009_090916_day5,6,11666.67,0.1111111111111111,0.8,1.0,3.06,390,continuous_simulation_20251009_090916_day5_step6,2025-10-09 07:43:21.576955
continuous_simulation_20251009_090916_day5,7,11666.67,0.1111111111111111,0.8,1.0,3.06,391,continuous_simulation_20251009_090916_day5_step7,2025-10-09 07:44:21.576955
continuous_simulation_20251009_090916_day5,8,11666.67,0.1111111111111111,0.8,1.0,3.06,392,continuous_simulation_20251009_090916_day5_step8,2025-10-09 07:45:21.576955
continuous_simulation_20251009_090916_day5,9,11666.67,0.1111111111111111,0.8,1.0,3.06,393,continuous_simulation_20251009_090916_day5_step9,2025-10-09 07:46:21.576955
continuous_simulation_20251009_090916_initial,1,3826.67,0.0,0.7,0.0,3.06,394,continuous_simulation_20251009_090916_initial_step1,2025-10-09 07:47:21.576955
continuous_simulation_20251009_090916_initial,1,11666.67,0.25,0.8,1.0,3.06,395,continuous_simulation_20251009_090916_initial_step1,2025-10-09 07:48:21.576955
continuous_simulation_20251009_090916_initial,1,11666.67,0.14285714285714285,0.8,1.0,3.06,396,continuous_simulation_20251009_090916_initial_step1,2025-10-09 07:49:21.576955
continuous_simulation_20251009_090916_initial,1,11666.67,0.14285714285714285,0.8,1.0,3.06,397,continuous_simulation_20251009_090916_initial_step1,2025-10-09 07:50:21.576955
continuous_simulation_20251009_090916_initial,1,11666.67,0.16666666666666666,0.8,1.0,3.06,398,continuous_simulation_20251009_090916_initial_step1,2025-10-09 07:51:21.576955
continuous_simulation_20251009_090916_initial,2,3826.67,0.0,0.7,0.0,3.06,399,continuous_simulation_20251009_090916_initial_step2,2025-10-09 07:52:21.576955
continuous_simulation_20251009_090916_initial,2,11666.67,0.25,0.8,1.0,3.06,400,continuous_simulation_20251009_090916_initial_step2,2025-10-09 07:53:21.576955
continuous_simulation_20251009_090916_initial,2,11666.67,0.14285714285714285,0.8,1.0,3.06,401,continuous_simulation_20251009_090916_initial_step2,2025-10-09 07:54:21.576955
continuous_simulation_20251009_090916_initial,2,11666.67,0.14285714285714285,0.8,1.0,3.06,402,continuous_simulation_20251009_090916_initial_step2,2025-10-09 07:55:21.576955
continuous_simulation_20251009_090916_initial,2,11666.67,0.16666666666666666,0.8,1.0,3.06,403,continuous_simulation_20251009_090916_initial_step2,2025-10-09 07:56:21.576955
continuous_simulation_20251009_090916_initial,3,3826.67,0.0,0.8,0.2222222222222222,3.06,404,continuous_simulation_20251009_090916_initial_step3,2025-10-09 07:57:21.576955
continuous_simulation_20251009_090916_initial,3,11666.67,0.25,0.8,1.0,3.06,405,continuous_simulation_20251009_090916_initial_step3,2025-10-09 07:58:21.576955
continuous_simulation_20251009_090916_initial,3,11666.67,0.14285714285714285,0.8,1.0,3.06,406,continuous_simulation_20251009_090916_initial_step3,2025-10-09 07:59:21.576955
continuous_simulation_20251009_090916_initial,3,11666.67,0.14285714285714285,0.8,1.0,3.06,407,continuous_simulation_20251009_090916_initial_step3,2025-10-09 08:00:21.576955
continuous_simulation_20251009_090916_initial,3,11666.67,0.16666666666666666,0.8,1.0,3.06,408,continuous_simulation_20251009_090916_initial_step3,2025-10-09 08:01:21.576955
continuous_simulation_20251009_090916_initial,4,3815.0,0.0,0.8,0.4444444444444444,3.06,409,continuous_simulation_20251009_090916_initial_step4,2025-10-09 08:02:21.576955
continuous_simulation_20251009_090916_initial,4,11666.67,0.25,0.8,1.0,3.06,410,continuous_simulation_20251009_090916_initial_step4,2025-10-09 08:03:21.576955
continuous_simulation_20251009_090916_initial,4,11666.67,0.14285714285714285,0.8,1.0,3.06,411,continuous_simulation_20251009_090916_initial_step4,2025-10-09 08:04:21.576955
continuous_simulation_20251009_090916_initial,4,11666.67,0.14285714285714285,0.8,1.0,3.06,412,continuous_simulation_20251009_090916_initial_step4,2025-10-09 08:05:21.576955
continuous_simulation_20251009_090916_initial,4,11666.67,0.16666666666666666,0.8,1.0,3.06,413,continuous_simulation_20251009_090916_initial_step4,2025-10-09 08:06:21.576955
continuous_simulation_20251009_090916_initial,6,0.0,0.0,0.8,0.7777777777777778,3.06,414,continuous_simulation_20251009_090916_initial_step6,2025-10-09 08:07:21.576955
continuous_simulation_20251009_090916_initial,6,11666.67,0.14285714285714285,0.8,1.0,3.06,415,continuous_simulation_20251009_090916_initial_step6,2025-10-09 08:08:21.576955
continuous_simulation_20251009_090916_initial,6,11666.67,0.14285714285714285,0.8,1.0,3.06,416,continuous_simulation_20251009_090916_initial_step6,2025-10-09 08:09:21.576955
continuous_simulation_20251009_090916_initial,6,11666.67,0.16666666666666666,0.8,1.0,3.06,417,continuous_simulation_20251009_090916_initial_step6,2025-10-09 08:10:21.576955
continuous_simulation_20251009_090916_initial,6,11666.67,0.1111111111111111,0.8,1.0,3.06,418,continuous_simulation_20251009_090916_initial_step6,2025-10-09 08:11:21.576955
continuous_simulation_20251009_090916_initial,8,11666.67,0.0,0.8,1.0,3.06,419,continuous_simulation_20251009_090916_initial_step8,2025-10-09 08:12:21.576955
continuous_simulation_20251009_090916_initial,8,11666.67,0.14285714285714285,0.8,1.0,3.06,420,continuous_simulation_20251009_090916_initial_step8,2025-10-09 08:13:21.576955
continuous_simulation_20251009_090916_initial,8,11666.67,0.14285714285714285,0.8,1.0,3.06,421,continuous_simulation_20251009_090916_initial_step8,2025-10-09 08:14:21.576955
continuous_simulation_20251009_090916_initial,8,11666.67,0.16666666666666666,0.8,1.0,3.06,422,continuous_simulation_20251009_090916_initial_step8,2025-10-09 08:15:21.576955
continuous_simulation_20251009_090916_initial,8,11666.67,0.1111111111111111,0.8,1.0,3.06,423,continuous_simulation_20251009_090916_initial_step8,2025-10-09 08:16:21.576955
continuous_simulation_20251009_090916_initial,9,11666.67,0.0,0.8,1.0,3.06,424,continuous_simulation_20251009_090916_initial_step9,2025-10-09 08:17:21.576955
continuous_simulation_20251009_090916_initial,9,11666.67,0.14285714285714285,0.8,1.0,3.06,425,continuous_simulation_20251009_090916_initial_step9,2025-10-09 08:18:21.576955
continuous_simulation_20251009_090916_initial,9,11666.67,0.14285714285714285,0.8,1.0,3.06,426,continuous_simulation_20251009_090916_initial_step9,2025-10-09 08:19:21.576955
continuous_simulation_20251009_090916_initial,9,11666.67,0.16666666666666666,0.8,1.0,3.06,427,continuous_simulation_20251009_090916_initial_step9,2025-10-09 08:20:21.576955
continuous_simulation_20251009_090916_initial,9,11666.67,0.1111111111111111,0.8,1.0,3.06,428,continuous_simulation_20251009_090916_initial_step9,2025-10-09 08:21:21.576955
continuous_simulation_20251009_093820_day1,1,3826.67,0.0,0.7,0.0,3.06,429,continuous_simulation_20251009_093820_day1_step1,2025-10-09 08:22:21.576955
continuous_simulation_20251009_093820_day1,3,3826.67,0.0,0.8,0.3333333333333333,3.06,430,continuous_simulation_20251009_093820_day1_step3,2025-10-09 08:23:21.576955
continuous_simulation_20251009_093820_day1,4,3791.67,0.0,0.8,0.6666666666666666,3.06,431,continuous_simulation_20251009_093820_day1_step4,2025-10-09 08:24:21.576955
continuous_simulation_20251009_093820_day1,5,3791.67,0.0,0.8,0.6666666666666666,3.06,432,continuous_simulation_20251009_093820_day1_step5,2025-10-09 08:25:21.576955
continuous_simulation_20251009_093820_day1,6,277.53,0.0,0.8,1.0,3.03,433,continuous_simulation_20251009_093820_day1_step6,2025-10-09 08:26:21.576955
continuous_simulation_20251009_093820_day1,7,277.53,0.0,0.8,1.0,3.03,434,continuous_simulation_20251009_093820_day1_step7,2025-10-09 08:27:21.576955
continuous_simulation_20251009_093820_day1,8,11922.37,0.0,0.8,1.0,3.03,435,continuous_simulation_20251009_093820_day1_step8,2025-10-09 08:28:21.576955
continuous_simulation_20251009_093820_day1,9,11922.37,0.0,0.8,1.0,3.03,436,continuous_simulation_20251009_093820_day1_step9,2025-10-09 08:29:21.576955
continuous_simulation_20251009_093820_day2,1,11922.37,0.6666666666666666,0.8,1.0,3.02,437,continuous_simulation_20251009_093820_day2_step1,2025-10-09 08:30:21.576955
continuous_simulation_20251009_093820_day2,2,11922.37,0.6666666666666666,0.8,1.0,3.02,438,continuous_simulation_20251009_093820_day2_step2,2025-10-09 08:31:21.576955
continuous_simulation_20251009_093820_day2,3,11922.37,0.6666666666666666,0.8,1.0,3.02,439,continuous_simulation_20251009_093820_day2_step3,2025-10-09 08:32:21.576955
continuous_simulation_20251009_093820_day2,4,11922.37,0.6666666666666666,0.8,1.0,3.02,440,continuous_simulation_20251009_093820_day2_step4,2025-10-09 08:33:21.576955
continuous_simulation_20251009_093820_day2,5,11922.37,0.6666666666666666,0.8,1.0,3.02,441,continuous_simulation_20251009_093820_day2_step5,2025-10-09 08:34:21.576955
continuous_simulation_20251009_093820_day2,6,11922.37,1.0,0.8,1.0,3.01,442,continuous_simulation_20251009_093820_day2_step6,2025-10-09 08:35:21.576955
continuous_simulation_20251009_093820_day2,7,11922.37,1.0,0.8,1.0,3.01,443,continuous_simulation_20251009_093820_day2_step7,2025-10-09 08:36:21.576955
continuous_simulation_20251009_093820_day2,8,12339.65,1.0,0.8,1.0,3.01,444,continuous_simulation_20251009_093820_day2_step8,2025-10-09 08:37:21.576955
continuous_simulation_20251009_093820_day2,9,12339.65,1.0,0.8,1.0,3.01,445,continuous_simulation_20251009_093820_day2_step9,2025-10-09 08:38:21.576955
continuous_simulation_20251009_093820_day3,1,12339.65,1.5,0.8,1.0,3.0,446,continuous_simulation_20251009_093820_day3_step1,2025-10-09 08:39:21.576955
continuous_simulation_20251009_093820_day3,2,12339.65,1.5,0.8,1.0,3.0,447,continuous_simulation_20251009_093820_day3_step2,2025-10-09 08:40:21.576955
continuous_simulation_20251009_093820_day3,3,12339.65,1.5,0.8,1.0,3.0,448,continuous_simulation_20251009_093820_day3_step3,2025-10-09 08:41:21.576955
continuous_simulation_20251009_093820_day3,4,12339.65,1.5,0.8,1.0,3.0,449,continuous_simulation_20251009_093820_day3_step4,2025-10-09 08:42:21.576955
continuous_simulation_20251009_093820_day3,5,12339.65,1.5,0.8,1.0,3.0,450,continuous_simulation_20251009_093820_day3_step5,2025-10-09 08:43:21.576955
continuous_simulation_20251009_093820_day3,6,12339.65,0.8571428571428571,0.8,1.0,3.0,451,continuous_simulation_20251009_093820_day3_step6,2025-10-09 08:44:21.576955
continuous_simulation_20251009_093820_day3,7,12339.65,0.8571428571428571,0.8,1.0,3.0,452,continuous_simulation_20251009_093820_day3_step7,2025-10-09 08:45:21.576955
continuous_simulation_20251009_093820_day3,8,12387.47,0.8571428571428571,0.8,1.0,3.0,453,continuous_simulation_20251009_093820_day3_step8,2025-10-09 08:46:21.576955
continuous_simulation_20251009_093820_day3,9,12387.47,0.8571428571428571,0.8,1.0,3.0,454,continuous_simulation_20251009_093820_day3_step9,2025-10-09 08:47:21.576955
continuous_simulation_20251009_093820_day4,1,12387.47,0.8571428571428571,0.8,1.0,3.0,455,continuous_simulation_20251009_093820_day4_step1,2025-10-09 08:48:21.576955
continuous_simulation_20251009_093820_day4,2,12387.47,0.8571428571428571,0.8,1.0,3.0,456,continuous_simulation_20251009_093820_day4_step2,2025-10-09 08:49:21.576955
continuous_simulation_20251009_093820_day4,3,12387.47,0.8571428571428571,0.8,1.0,3.0,457,continuous_simulation_20251009_093820_day4_step3,2025-10-09 08:50:21.576955
continuous_simulation_20251009_093820_day4,4,12387.47,0.8571428571428571,0.8,1.0,3.0,458,continuous_simulation_20251009_093820_day4_step4,2025-10-09 08:51:21.576955
continuous_simulation_20251009_093820_day4,5,12387.47,0.8571428571428571,0.8,1.0,3.0,459,continuous_simulation_20251009_093820_day4_step5,2025-10-09 08:52:21.576955
continuous_simulation_20251009_093820_day4,6,12387.47,0.6666666666666666,0.8,1.0,3.0,460,continuous_simulation_20251009_093820_day4_step6,2025-10-09 08:53:21.576955
continuous_simulation_20251009_093820_day4,7,12387.47,0.6666666666666666,0.8,1.0,3.0,461,continuous_simulation_20251009_093820_day4_step7,2025-10-09 08:54:21.576955
continuous_simulation_20251009_093820_day4,8,12387.47,0.6666666666666666,0.8,1.0,3.0,462,continuous_simulation_20251009_093820_day4_step8,2025-10-09 08:55:21.576955
continuous_simulation_20251009_093820_day4,9,12387.47,0.6666666666666666,0.8,1.0,3.0,463,continuous_simulation_20251009_093820_day4_step9,2025-10-09 08:56:21.576955
continuous_simulation_20251009_093820_day5,1,12387.47,0.6666666666666666,0.8,1.0,3.0,464,continuous_simulation_20251009_093820_day5_step1,2025-10-09 08:57:21.576955
continuous_simulation_20251009_093820_day5,2,12387.47,0.6666666666666666,0.8,1.0,3.0,465,continuous_simulation_20251009_093820_day5_step2,2025-10-09 08:58:21.576955
continuous_simulation_20251009_093820_day5,3,12387.47,0.6666666666666666,0.8,1.0,3.0,466,continuous_simulation_20251009_093820_day5_step3,2025-10-09 08:59:21.576955
continuous_simulation_20251009_093820_day5,4,12387.47,0.6666666666666666,0.8,1.0,3.0,467,continuous_simulation_20251009_093820_day5_step4,2025-10-09 09:00:21.576955
continuous_simulation_20251009_093820_day5,5,12387.47,0.6666666666666666,0.8,1.0,3.0,468,continuous_simulation_20251009_093820_day5_step5,2025-10-09 09:01:21.576955
continuous_simulation_20251009_093820_day5,6,12387.47,1.0,0.8,1.0,3.0,469,continuous_simulation_20251009_093820_day5_step6,2025-10-09 09:02:21.576955
continuous_simulation_20251009_093820_day5,7,12387.47,1.0,0.8,1.0,3.0,470,continuous_simulation_20251009_093820_day5_step7,2025-10-09 09:03:21.576955
continuous_simulation_20251009_093820_day5,8,12387.47,1.0,0.8,1.0,3.0,471,continuous_simulation_20251009_093820_day5_step8,2025-10-09 09:04:21.576955
continuous_simulation_20251009_093820_day5,9,12387.47,1.0,0.8,1.0,3.0,472,continuous_simulation_20251009_093820_day5_step9,2025-10-09 09:05:21.576955
continuous_simulation_20251009_093820_initial,1,3826.67,0.0,0.7,0.0,3.06,473,continuous_simulation_20251009_093820_initial_step1,2025-10-09 09:06:21.576955
continuous_simulation_20251009_093820_initial,1,11922.37,0.6666666666666666,0.8,1.0,3.02,474,continuous_simulation_20251009_093820_initial_step1,2025-10-09 09:07:21.576955
continuous_simulation_20251009_093820_initial,1,12339.65,1.5,0.8,1.0,3.0,475,continuous_simulation_20251009_093820_initial_step1,2025-10-09 09:08:21.576955
continuous_simulation_20251009_093820_initial,1,12387.47,0.8571428571428571,0.8,1.0,3.0,476,continuous_simulation_20251009_093820_initial_step1,2025-10-09 09:09:21.576955
continuous_simulation_20251009_093820_initial,1,12387.47,0.6666666666666666,0.8,1.0,3.0,477,continuous_simulation_20251009_093820_initial_step1,2025-10-09 09:10:21.576955
continuous_simulation_20251009_093820_initial,2,3826.67,0.0,0.7,0.0,3.06,478,continuous_simulation_20251009_093820_initial_step2,2025-10-09 09:11:21.576955
continuous_simulation_20251009_093820_initial,2,11922.37,0.6666666666666666,0.8,1.0,3.02,479,continuous_simulation_20251009_093820_initial_step2,2025-10-09 09:12:21.576955
continuous_simulation_20251009_093820_initial,2,12339.65,1.5,0.8,1.0,3.0,480,continuous_simulation_20251009_093820_initial_step2,2025-10-09 09:13:21.576955
continuous_simulation_20251009_093820_initial,2,12387.47,0.8571428571428571,0.8,1.0,3.0,481,continuous_simulation_20251009_093820_initial_step2,2025-10-09 09:14:21.576955
continuous_simulation_20251009_093820_initial,2,12387.47,0.6666666666666666,0.8,1.0,3.0,482,continuous_simulation_20251009_093820_initial_step2,2025-10-09 09:15:21.576955
continuous_simulation_20251009_093820_initial,3,3826.67,0.0,0.8,0.3333333333333333,3.06,483,continuous_simulation_20251009_093820_initial_step3,2025-10-09 09:16:21.576955
continuous_simulation_20251009_093820_initial,3,11922.37,0.6666666666666666,0.8,1.0,3.02,484,continuous_simulation_20251009_093820_initial_step3,2025-10-09 09:17:21.576955
continuous_simulation_20251009_093820_initial,3,12339.65,1.5,0.8,1.0,3.0,485,continuous_simulation_20251009_093820_initial_step3,2025-10-09 09:18:21.576955
continuous_simulation_20251009_093820_initial,3,12387.47,0.8571428571428571,0.8,1.0,3.0,486,continuous_simulation_20251009_093820_initial_step3,2025-10-09 09:19:21.576955
continuous_simulation_20251009_093820_initial,3,12387.47,0.6666666666666666,0.8,1.0,3.0,487,continuous_simulation_20251009_093820_initial_step3,2025-10-09 09:20:21.576955
continuous_simulation_20251009_093820_initial,4,3791.67,0.0,0.8,0.6666666666666666,3.06,488,continuous_simulation_20251009_093820_initial_step4,2025-10-09 09:21:21.576955
continuous_simulation_20251009_093820_initial,4,11922.37,0.6666666666666666,0.8,1.0,3.02,489,continuous_simulation_20251009_093820_initial_step4,2025-10-09 09:22:21.576955
continuous_simulation_20251009_093820_initial,4,12339.65,1.5,0.8,1.0,3.0,490,continuous_simulation_20251009_093820_initial_step4,2025-10-09 09:23:21.576955
continuous_simulation_20251009_093820_initial,4,12387.47,0.8571428571428571,0.8,1.0,3.0,491,continuous_simulation_20251009_093820_initial_step4,2025-10-09 09:24:21.576955
continuous_simulation_20251009_093820_initial,4,12387.47,0.6666666666666666,0.8,1.0,3.0,492,continuous_simulation_20251009_093820_initial_step4,2025-10-09 09:25:21.576955
continuous_simulation_20251009_093820_initial,6,277.53,0.0,0.8,1.0,3.03,493,continuous_simulation_20251009_093820_initial_step6,2025-10-09 09:26:21.576955
continuous_simulation_20251009_093820_initial,6,11922.37,1.0,0.8,1.0,3.01,494,continuous_simulation_20251009_093820_initial_step6,2025-10-09 09:27:21.576955
continuous_simulation_20251009_093820_initial,6,12339.65,0.8571428571428571,0.8,1.0,3.0,495,continuous_simulation_20251009_093820_initial_step6,2025-10-09 09:28:21.576955
continuous_simulation_20251009_093820_initial,6,12387.47,0.6666666666666666,0.8,1.0,3.0,496,continuous_simulation_20251009_093820_initial_step6,2025-10-09 09:29:21.576955
continuous_simulation_20251009_093820_initial,6,12387.47,1.0,0.8,1.0,3.0,497,continuous_simulation_20251009_093820_initial_step6,2025-10-09 09:30:21.576955
